,Term,SNOMED_Label,SNOMED_ID
2310,Lotrimin,Clotrimazole,387325003
2311,Lovenox,Enoxaparin sodium,108983001
2312,Lovenox,Enoxaparin sodium,108983001
2313,Lovenox,Enoxaparin sodium,108983001
2314,Lovenox injections,Enoxaparin sodium,108983001
2315,Lovenox injections,Enoxaparin sodium,108983001
2316,Lovenox injections,Enoxaparin sodium,108983001
2317,Lower legs,Lower leg structure,30021000
2318,Lower legs,Lower leg structure,30021000
2319,Lower legs,Lower leg structure,30021000
2320,Lunesta,Eszopiclone,409420000
2321,Lunesta,Eszopiclone,409420000
2322,Lunesta,Eszopiclone,409420000
2323,Lupron,Leuprorelin,397198002
2324,Lupron,Leuprorelin,397198002
2325,Lupron,Leuprorelin,397198002
2326,Lutera,Product containing ethinylestradiol and levonorgestrel (medicinal product),412420008
2327,Lutera,Product containing ethinylestradiol and levonorgestrel (medicinal product),412420008
2328,Lutera,Product containing ethinylestradiol and levonorgestrel (medicinal product),412420008
2329,Luvox,Fluvoxamine,372905008
2330,Luvox,Fluvoxamine,372905008
2331,Luvox,Fluvoxamine,372905008
2332,Lyme,Lyme disease,23502006
2333,Lyme,Lyme disease,23502006
2334,Lyme,Lyme disease,23502006
2335,Lyme,Lyme disease,23502006
2336,Lyme,Lyme disease,23502006
2337,Lyme ' s Disease,Lyme disease,23502006
2338,Lyme ' s Disease,Lyme disease,23502006
2339,Lyme ' s Disease,Lyme disease,23502006
2340,Lyme disease,Lyme disease,23502006
2341,Lyme disease,Lyme disease,23502006
2342,Lyme disease,Lyme disease,23502006
2343,Lymes,Lyme disease,23502006
2344,Lymes,Lyme disease,23502006
2345,Lymes,Lyme disease,23502006
2346,Lynch Syndrome,Lynch syndrome,716318002
2347,Lynch Syndrome,Lynch syndrome,716318002
2348,Lynch Syndrome,Lynch syndrome,716318002
2349,Lynch syndrome,Lynch syndrome,716318002
2350,Lynch syndrome,Lynch syndrome,716318002
2351,Lynch syndrome,Lynch syndrome,716318002
2352,Lyrica,Pregabalin,415160008
2353,Lyrica,Pregabalin,415160008
2354,Lyrica,Pregabalin,415160008
2355,Lyza,Norethisterone,126102009
2356,Lyza,Norethisterone,126102009
2357,Lyza,Norethisterone,126102009
2358,MAOI,Substance with monoamine oxidase inhibitor mechanism of action (substance),373281001
2359,MAOI,Substance with monoamine oxidase inhibitor mechanism of action (substance),373281001
2360,MAOI,Substance with monoamine oxidase inhibitor mechanism of action (substance),373281001
2361,MAOIs,Substance with monoamine oxidase inhibitor mechanism of action,373281001
2362,MAOIs,Substance with monoamine oxidase inhibitor mechanism of action,373281001
2363,MAOIs,Substance with monoamine oxidase inhibitor mechanism of action,373281001
2364,MAP,Mycobacterium avium ss paratuberculosis,113841003
2365,MAP,Mycobacterium avium ss paratuberculosis,113841003
2366,MAP,Mycobacterium avium ss paratuberculosis,113841003
2367,MAP bacteria,Mycobacterium avium ss paratuberculosis,113841003
2368,MAP bacteria,Mycobacterium avium ss paratuberculosis,113841003
2369,MAP bacteria,Mycobacterium avium ss paratuberculosis,113841003
2370,MAV,Migrainous vertigo,232284007
2371,MAV,Migrainous vertigo,232284007
2372,MAV,Migrainous vertigo,232284007
2373,MBCT,Cognitive therapy,228553007
2374,MBCT,Cognitive therapy,228553007
2375,MC,Infection of skin caused by Molluscum contagiosum,40070004
2376,MC,Infection of skin caused by Molluscum contagiosum,40070004
2377,MC,Infection of skin caused by Molluscum contagiosum,40070004
2378,MCT,Medium chain triglyceride,395781005
2379,MCT,Medium chain triglyceride,395781005
2380,MCT,Medium chain triglyceride,395781005
2381,MCV,Erythrocyte mean corpuscular volume determination,104133003
2382,MCV,Erythrocyte mean corpuscular volume determination,104133003
2383,MCV,Erythrocyte mean corpuscular volume determination,104133003
2384,MDD,Major depressive disorder,370143000
2385,MDD,Major depressive disorder,370143000
2386,MDD,Major depressive disorder,370143000
2387,MDI,Metered dose inhaler,463710006
2388,MDI,Metered dose inhaler,463710006
2389,MDI,Metered dose inhaler,463710006
2390,MDIs,Metered dose inhaler,463710006
2391,MDIs,Metered dose inhaler,463710006
2392,MDIs,Metered dose inhaler,463710006
2393,MDMA,Methylenedioxymethamphetamine,288459003
2394,MDMA,Methylenedioxymethamphetamine,288459003
2395,MDMA,Methylenedioxymethamphetamine,288459003
2396,MDS,Myelodysplastic syndrome,109995007
2397,MDS,Myelodysplastic syndrome,109995007
2398,MDS,Myelodysplastic syndrome,109995007
2399,MDs,Medical doctor,112247003
2400,MDs,Medical doctor,112247003
2401,MDs,Medical doctor,112247003
2402,MF,Magnetic field,285651005
2403,MG217,Coal tar,53034005
2404,MG217,Coal tar,53034005
2405,MG217,Coal tar,53034005
2406,MH,Mental health problem,413307004
2407,MH,Mental health problem,413307004
2408,MH,Mental health problem,413307004
2409,MI,Myocardial infarction,22298006
2410,MI,Myocardial infarction,22298006
2411,MJ,Cannabis sativa,10083006
2412,MJ,Cannabis sativa,10083006
2413,MJ,Cannabis sativa,10083006
2414,MM,Multiple myeloma,109989006
2415,MM,Multiple myeloma,109989006
2416,MMJ,Cannabis,398705004
2417,MMJ,Cannabis,398705004
2418,MMJ,Cannabis,398705004
2419,MMR,"Measles, mumps and rubella vaccine",396429000
2420,MMR,"Measles, mumps and rubella vaccine",396429000
2421,MODY,Maturity-onset diabetes of the young,609561005
2422,MODY,Maturity-onset diabetes of the young,609561005
2423,MODY,Maturity-onset diabetes of the young,609561005
2424,MOH,Medication overuse headache,698803006
2425,MOH,Medication overuse headache,698803006
2426,MOH,Medication overuse headache,698803006
2427,MP,Mercaptopurine,386835005
2428,MP,Mercaptopurine,386835005
2429,MP,Mercaptopurine,386835005
2430,MRA,Magnetic resonance imaging of vessels,241663008
2431,MRA,Magnetic resonance imaging of vessels,241663008
2432,MRA,Magnetic resonance imaging of vessels,241663008
2433,MRE,Magnetic resonance enterography,716693003
2434,MRE,Magnetic resonance enterography,716693003
2435,MRE,Magnetic resonance enterography,716693003
2436,MRI,Magnetic resonance imaging,113091000
2437,MRI,Magnetic resonance imaging,113091000
2438,MRI,Magnetic resonance imaging,113091000
2439,MRI,Magnetic resonance imaging,113091000
2440,MRI scan,Magnetic resonance imaging,113091000
2441,MRI scan,Magnetic resonance imaging,113091000
2442,MRI scan,Magnetic resonance imaging,113091000
2443,MRI scans,Magnetic resonance imaging,113091000
2444,MRI scans,Magnetic resonance imaging,113091000
2445,MRI scans,Magnetic resonance imaging,113091000
2446,MRIs,Magnetic resonance imaging,113091000
2447,MRIs,Magnetic resonance imaging,113091000
2448,MRIs,Magnetic resonance imaging,113091000
2449,MRIs,Magnetic resonance imaging,113091000
2450,MRIs,Magnetic resonance imaging,113091000
2451,MRSA,Community-acquired methicillin-resistant Staphylococcus aureus infection,423561003
2452,MRSA,Community-acquired methicillin-resistant Staphylococcus aureus infection,423561003
2453,MRSA,Community-acquired methicillin-resistant Staphylococcus aureus infection,423561003
2454,MRV,Magnetic resonance imaging venography,419194002
2455,MRV,Magnetic resonance imaging venography,419194002
2456,MRV,Magnetic resonance imaging venography,419194002
2457,MS,Multiple sclerosis,24700007
2458,MS,Multiple sclerosis,24700007
2459,MS,Multiple sclerosis,24700007
2460,MS Contin,Morphine sulfate,60886004
2461,MS Contin,Morphine sulfate,60886004
2462,MS Contin,Morphine sulfate,60886004
2463,MSG,Monosodium glutamate,75665004
2464,MSG,Monosodium glutamate,75665004
2465,MSG,Monosodium glutamate,75665004
2466,MSM,Dimethyl sulfone,412190005
2467,MSM,Dimethyl sulfone,412190005
2468,MSM,Dimethyl sulfone,412190005
2469,MTHFR,Methylenetetrahydrofolate reductase (reduced nicotinamide adenine dinucleotide phosphate),79514008
2470,MTHFR,Methylenetetrahydrofolate reductase (reduced nicotinamide adenine dinucleotide phosphate),79514008
2471,MTHFR,Methylenetetrahydrofolate reductase (reduced nicotinamide adenine dinucleotide phosphate),79514008
2472,MTX,Methotrexate,387381009
2473,MTX,Methotrexate,387381009
2474,MTX,Methotrexate,387381009
2475,MTX injections,Intravenous injection of Methotrexate,309700001
2476,MTX injections,Intravenous injection of Methotrexate,309700001
2477,MTX injections,Intravenous injection of Methotrexate,309700001
2478,MTX pills,Product containing methotrexate,68887009
2479,MTX pills,Product containing methotrexate,68887009
2480,MTX pills,Product containing methotrexate,68887009
2481,MVP,Mitral valve prolapse,409712001
2482,MVP,Mitral valve prolapse,409712001
2483,MVP,Mitral valve prolapse,409712001
2484,Maalox,Product containing only aluminium hydroxide and magnesium hydroxide and simeticone,774510005
2485,Maalox,Product containing only aluminium hydroxide and magnesium hydroxide and simeticone,774510005
2486,Maalox,Product containing only aluminium hydroxide and magnesium hydroxide and simeticone,774510005
2487,Macrobid,Nitrofurantoin,373543005
2488,Macrobid,Nitrofurantoin,373543005
2489,Macrobid,Nitrofurantoin,373543005
2490,Major Depression,Major depressive disorder,370143000
2491,Major Depression,Major depressive disorder,370143000
2492,Major Depression,Major depressive disorder,370143000
2493,Major Depressive Disorder,Major depressive disorder,370143000
2494,Major Depressive Disorder,Major depressive disorder,370143000
2495,Major Depressive Disorder,Major depressive disorder,370143000
2496,Marfan syndrome,Marfan's syndrome,19346006
2497,Marfan syndrome,Marfan's syndrome,19346006
2498,Marfan syndrome,Marfan's syndrome,19346006
2499,Marijuana,Cannabis,398705004
2500,Marijuana,Cannabis,398705004
2501,Marijuana,Cannabis,398705004
2502,Marvelon,Product containing desogestrel and ethinylestradiol,412362000
2503,Marvelon,Product containing desogestrel and ethinylestradiol,412362000
2504,Marvelon,Product containing desogestrel and ethinylestradiol,412362000
2505,Mastectomy,Excision of breast tissue,69031006
2506,Mastectomy,Excision of breast tissue,69031006
2507,Mastectomy,Excision of breast tissue,69031006
2508,Mastocytosis,Mast cell hyperplasia,125541005
2509,Mastocytosis,Mast cell hyperplasia,125541005
2510,Mastocytosis,Mast cell hyperplasia,125541005
2511,Maxalt,Rizatriptan,363573000
2512,Maxalt,Rizatriptan,363573000
2513,Maxalt,Rizatriptan,363573000
2514,McKenzie,McKenzie exercises,229079001
2515,McKenzie,McKenzie exercises,229079001
2516,McKenzie,McKenzie exercises,229079001
2517,Meclizine,Meclozine,372879002
2518,Meclizine,Meclozine,372879002
2519,Meclizine,Meclozine,372879002
2520,Medtronic CGM,Glucose monitoring system,706130009
2521,Medtronic CGM,Glucose monitoring system,706130009
2522,Medtronic CGM,Glucose monitoring system,706130009
2523,Medtronic Minimed,"Insulin pump, device",69805005
2524,Medtronic Minimed,"Insulin pump, device",69805005
2525,Medtronic Minimed,"Insulin pump, device",69805005
2526,Medtronic pump,"Insulin pump, device",69805005
2527,Medtronic pump,"Insulin pump, device",69805005
2528,Medtronic pump,"Insulin pump, device",69805005
2529,Medtronic pumps,"Insulin pump, device",125605004
2530,Medtronic pumps,"Insulin pump, device",125605004
2531,Medtronic pumps,"Insulin pump, device",125605004
2532,Medtronic sensors,Glucose monitoring system,706130009
2533,Medtronic sensors,Glucose monitoring system,706130009
2534,Medtronic sensors,Glucose monitoring system,706130009
2535,Medtronics,Biomedical device,63653004
2536,Medtronics,Biomedical device,63653004
2537,Medtronics,Biomedical device,63653004
2538,Meloxicam,Meloxicam,387055000
2539,Meloxicam,Meloxicam,387055000
2540,Meloxicam,Meloxicam,387055000
2541,Memantine,Memantine,406458000
2542,Memantine,Memantine,406458000
2543,Memantine,Memantine,406458000
2544,Meniere,Ménière's  disease,13445001
2545,Meniere,Ménière's  disease,13445001
2546,Meniere,Ménière's  disease,13445001
2547,Meniere ' s Disease,Ménière's disease,13445001
2548,Meniere ' s Disease,Ménière's disease,13445001
2549,Meniere ' s Disease,Ménière's disease,13445001
2550,Mental illness,Mental disorder,74732009
2551,Mental illness,Mental disorder,74732009
2552,Mental illness,Mental disorder,74732009
2553,Mercaptopurine,Mercaptopurine,386835005
2554,Mercaptopurine,Mercaptopurine,386835005
2555,Mercaptopurine,Mercaptopurine,386835005
2556,Mercilon,Product containing desogestrel and ethinylestradiol in oral dose form,768128007
2557,Mercilon,Product containing desogestrel and ethinylestradiol in oral dose form,768128007
2558,Mercilon,Product containing desogestrel and ethinylestradiol in oral dose form,768128007
2559,Mesothelioma,"Mesothelioma, malignant",62064005
2560,Mesothelioma,"Mesothelioma, malignant",62064005
2561,Mesothelioma,"Mesothelioma, malignant",62064005
2562,Metabolism,General metabolic function,47722004
2563,Metabolism,General metabolic function,47722004
2564,Metabolism,General metabolic function,47722004
2565,Metamucil,Psyllium,52370008
2566,Metamucil,Psyllium,52370008
2567,Metamucil,Psyllium,52370008
2568,Methadone,Methadone,387286002
2569,Methadone,Methadone,387286002
2570,Methadone,Methadone,387286002
2571,Methergine,Methylergometrine,126074008
2572,Methergine,Methylergometrine,126074008
2573,Methergine,Methylergometrine,126074008
2574,Mezavant,Mesalazine,387501005
2575,Mezavant,Mesalazine,387501005
2576,Mezavant,Mesalazine,387501005
2577,Mg,Magnesium,72717003
2578,Mg,Magnesium,72717003
2579,Mg,Magnesium,72717003
2580,Microgestin,Product containing only ethinylestradiol and norethisterone,775868007
2581,Microgestin,Product containing only ethinylestradiol and norethisterone,775868007
2582,Microgestin,Product containing only ethinylestradiol and norethisterone,775868007
2583,Microgynon,Product containing precisely ethinylestradiol 30 microgram and levonorgestrel 150 microgram/1 each conventional release oral tablet (clinical drug),326324002
2584,Microgynon,Product containing precisely ethinylestradiol 30 microgram and levonorgestrel 150 microgram/1 each conventional release oral tablet (clinical drug),326324002
2585,Microgynon,Product containing precisely ethinylestradiol 30 microgram and levonorgestrel 150 microgram/1 each conventional release oral tablet (clinical drug),326324002
2586,Micronor,Progestogen only oral contraceptive,169467008
2587,Micronor,Progestogen only oral contraceptive,169467008
2588,Micronor,Progestogen only oral contraceptive,169467008
2589,Midol,Naproxen,372588000
2590,Midol,Naproxen,372588000
2591,Midol,Naproxen,372588000
2592,Midrin,Product containing dichloralphenazone and isometheptene and paracetamol,398714009
2593,Midrin,Product containing dichloralphenazone and isometheptene and paracetamol,398714009
2594,Midrin,Product containing dichloralphenazone and isometheptene and paracetamol,398714009
2595,Migraines,Migraine,37796009
2596,Migraines,Migraine,37796009
2597,Migraines,Migraine,37796009
2598,Migranal,Dihydroergotamine,387267005
2599,Migranal,Dihydroergotamine,387267005
2600,Migranal,Dihydroergotamine,387267005
2601,Minimed,"Insulin pump, device",69805005
2602,Minimed,"Insulin pump, device",69805005
2603,Minimed,"Insulin pump, device",69805005
2604,Minimed pump,"Insulin pump, device",69805005
2605,Minimed pump,"Insulin pump, device",69805005
2606,Minimed pump,"Insulin pump, device",69805005
2607,Minimed pumps,"Insulin pump, device",69805005
2608,Minimed pumps,"Insulin pump, device",69805005
2609,Minimed pumps,"Insulin pump, device",69805005
2610,Miralax,Macrogol,8030004
2611,Miralax,Macrogol,8030004
2612,Miralax,Macrogol,8030004
2613,Mircette,Product containing desogestrel and ethinylestradiol in oral dose form,768128007
2614,Mircette,Product containing desogestrel and ethinylestradiol in oral dose form,768128007
2615,Mircette,Product containing desogestrel and ethinylestradiol in oral dose form,768128007
2616,Mirena,Intrauterine contraceptive device,268460000
2617,Mirena,Intrauterine contraceptive device,268460000
2618,Mirena,Intrauterine contraceptive device,268460000
2619,Mirena IUD,"Intrauterine device, drug-eluting",469606005
2620,Mirena IUD,"Intrauterine device, drug-eluting",469606005
2621,Mirena IUD,"Intrauterine device, drug-eluting",469606005
2622,Mirenas,Intrauterine device contraception,312081001
2623,Mirenas,Intrauterine device contraception,312081001
2624,Mirenas,Intrauterine device contraception,312081001
2625,Mirvala,Product containing only desogestrel and ethinylestradiol,775493004
2626,Mirvala,Product containing only desogestrel and ethinylestradiol,775493004
2627,Mirvala,Product containing only desogestrel and ethinylestradiol,775493004
2628,Modafinil,Modafinil,387004007
2629,Modafinil,Modafinil,387004007
2630,Modafinil,Modafinil,387004007
2631,Modulen,Medical food,439181000124105
2632,Modulen,Medical food,439181000124105
2633,Modulen,Medical food,439181000124105
2634,Molluscum Contagiosum,Infection caused by Molluscum contagiosum,40070004
2635,Molluscum Contagiosum,Infection caused by Molluscum contagiosum,40070004
2636,Molluscum Contagiosum,Infection caused by Molluscum contagiosum,40070004
2637,Monistat,Miconazole,372738006
2638,Monistat,Miconazole,372738006
2639,Monistat,Miconazole,372738006
2640,Mononessa,Product containing only ethinylestradiol and norgestimate,775869004
